Manganese concentration / (weight%),Chromium concentration / (weight%),Current / A,Vanadium concentration / (weight%),Voltage / V,weld_MMA,Post weld heat treatment temperature / °C,Niobium concentration / parts per million by weight,AC or DC,weld_SA,Nitrogen concentration / parts per million by weight,Electrode positive or negative,Phosphorus concentration / (weight%),Carbon concentration / (weight%),Sulphur concentration / (weight%),Yield strength / MPa,Heat input / kJmm-1,Molybdenum concentration / (weight%)
1.01,9.3,180.0,0.2,34.0,1,750.0,460.0,1,0,539.0,1.0,0.012,0.099,0.007,617.0,1.0,1.0
1.03,9.08,180.0,0.19,34.0,1,750.0,430.0,1,0,515.0,1.0,0.012,0.093,0.008,551.0,1.0,0.98
1.02,9.12,180.0,0.19,34.0,1,750.0,470.0,1,0,494.0,1.0,0.012,0.101,0.008,672.0,1.0,1.0
1.02,9.17,180.0,0.19,34.0,1,750.0,450.0,1,0,489.0,1.0,0.012,0.095,0.007,920.0,1.0,0.96
1.01,9.16,180.0,0.19,34.0,1,750.0,450.0,1,0,552.0,1.0,0.013,0.096,0.007,525.0,1.0,0.99
1.0,9.31,180.0,0.19,34.0,1,750.0,430.0,1,0,517.0,1.0,0.017,0.094,0.008,526.0,1.0,0.98
1.0,9.3,180.0,0.19,34.0,1,750.0,410.0,1,0,520.0,1.0,0.015,0.091,0.008,481.0,1.0,0.98
1.04,9.35,180.0,0.19,34.0,1,750.0,510.0,1,0,544.0,1.0,0.015,0.095,0.008,526.0,1.0,1.0
0.99,9.25,180.0,0.19,34.0,1,750.0,530.0,1,0,526.0,1.0,0.015,0.096,0.007,515.0,1.0,0.91
1.03,9.26,180.0,0.19,34.0,1,750.0,580.0,1,0,537.0,1.0,0.015,0.094,0.008,489.0,1.0,0.84
1.0,9.1,180.0,0.19,34.0,1,750.0,460.0,1,0,529.0,1.0,0.015,0.097,0.007,531.0,1.0,0.96
0.99,8.94,180.0,0.18,34.0,1,750.0,440.0,1,0,509.0,1.0,0.015,0.091,0.008,492.0,1.0,0.97
0.97,9.2,180.0,0.18,34.0,1,750.0,450.0,1,0,523.0,1.0,0.015,0.09,0.008,524.0,1.0,0.96
0.96,0.832226151650864,170.0,0.006960051602907129,21.0,1,250.0,264.1831086529999,1,0,84.0,1.0,0.017,0.05,0.01,449.0,1.8,0.01
0.96,3.2381422198634335,170.0,0.008787326978208096,21.0,1,620.0,315.53121813672067,1,0,84.0,1.0,0.017,0.05,0.01,416.0,1.8,0.01
0.97,1.592000604225848,170.0,-0.03215139805782576,21.0,1,250.0,463.58602264197344,1,0,107.0,1.0,0.018,0.045,0.01,494.0,1.8,0.32
0.97,2.3981281537574786,170.0,-0.0068639947449292,21.0,1,620.0,186.8546866550348,1,0,107.0,1.0,0.018,0.045,0.01,485.0,1.8,0.32
0.92,-0.562588105436805,170.0,-0.059234088381462366,21.0,1,250.0,-217.55882907024602,1,0,114.0,1.0,0.019,0.05,0.011,514.0,1.8,0.51
0.92,1.1556786662896836,170.0,0.0014879678068967714,21.0,1,620.0,222.65451344698312,1,0,114.0,1.0,0.019,0.05,0.011,538.0,1.8,0.51
1.6,1.3704730502164735,170.0,-0.06517903957302086,21.0,1,250.0,51.85107244800268,1,0,102.0,1.0,0.018,0.06,0.01,550.0,1.8,0.01
1.6,-0.6511105111704303,170.0,0.038178091141240184,21.0,1,620.0,-64.9240493170072,1,0,102.0,1.0,0.018,0.06,0.01,494.0,1.8,0.01
1.63,-0.937056596453625,170.0,0.05084822965726592,21.0,1,250.0,-118.76492592283967,1,0,106.0,1.0,0.02,0.06,0.01,612.0,1.8,0.34
1.63,4.478703782568825,170.0,0.10147764755208932,21.0,1,620.0,226.262806949641,1,0,106.0,1.0,0.02,0.06,0.01,591.0,1.8,0.34
1.62,0.7531020378898321,170.0,-0.06799856186717884,21.0,1,250.0,295.22333547880197,1,0,93.0,1.0,0.021,0.055,0.011,673.0,1.8,0.54
1.62,0.8314378515892082,170.0,0.07061905818645198,21.0,1,620.0,133.47960642803952,1,0,93.0,1.0,0.021,0.055,0.011,628.0,1.8,0.54
2.0,1.0321707506230497,170.0,-0.10432689120456662,21.0,1,250.0,-70.84150352781649,1,0,117.0,1.0,0.02,0.06,0.01,583.0,1.8,0.01
2.0,1.6349140862715168,170.0,-0.052810734224143036,21.0,1,620.0,186.9395054189496,1,0,117.0,1.0,0.02,0.06,0.01,530.0,1.8,0.01
1.95,1.5807770669741337,170.0,-0.012395695188515778,21.0,1,250.0,238.01835983966035,1,0,125.0,1.0,0.021,0.06,0.01,677.0,1.8,0.34
1.95,3.2411077592030164,170.0,0.05761042639577366,21.0,1,620.0,453.64357129922126,1,0,125.0,1.0,0.021,0.06,0.01,632.0,1.8,0.34
1.99,-0.8940093065268766,170.0,-0.03535321686424908,21.0,1,250.0,220.12986271889065,1,0,102.0,1.0,0.022,0.055,0.01,701.0,1.8,0.54
1.99,2.6482546098977022,170.0,0.012924709195656303,21.0,1,620.0,-66.97589514181294,1,0,102.0,1.0,0.022,0.055,0.01,693.0,1.8,0.54
0.78,-0.12171703971915243,180.0,-0.14175062063860577,23.0,1,0.0,288.0179870598914,1,0,95.0,1.0,0.01,0.03,0.013,408.0,1.0,0.13363267479698923
0.78,0.5955724570928522,180.0,0.015102543415019945,23.0,1,0.0,-147.2012044847946,1,0,95.0,1.0,0.01,0.03,0.013,,1.0,0.4430093126179631
0.78,0.28227430769960904,180.0,-0.08772444273414542,23.0,1,0.0,-56.77554688209871,1,0,95.0,1.0,0.01,0.03,0.013,,1.0,-0.18700110771466943
0.78,-3.689168408910993,180.0,-0.18569383220981567,23.0,1,0.0,-322.7196920080828,1,0,95.0,1.0,0.01,0.03,0.013,,1.0,-0.1494437578475038
0.78,-1.5982371435859437,180.0,-0.10444600633585592,23.0,1,0.0,-147.5166122685796,1,0,95.0,1.0,0.01,0.03,0.013,,1.0,-0.06405454035638193
0.78,-0.8812040827033849,180.0,-0.16755490609427026,23.0,1,0.0,199.8237379318621,1,0,95.0,1.0,0.01,0.03,0.013,,1.0,-0.044358682385059856
1.27,-1.3701674033611113,180.0,-0.09531289103089659,23.0,1,0.0,101.267904172316,1,0,94.0,1.0,0.01,0.032,0.008,440.0,1.0,-0.3518820462880169
1.27,0.35036837168736346,180.0,-0.08024703836632419,23.0,1,0.0,201.45624421949572,1,0,94.0,1.0,0.01,0.032,0.008,,1.0,0.17963853290367693
1.27,-3.5032270926827307,180.0,-0.14330674901723836,23.0,1,0.0,141.37054496027426,1,0,94.0,1.0,0.01,0.032,0.008,,1.0,-0.45656565226636686
1.27,1.5686307897762648,180.0,-0.05855624396746435,23.0,1,0.0,139.9990547726502,1,0,94.0,1.0,0.01,0.032,0.008,,1.0,-0.6638039350562585
1.27,-2.818922210658677,180.0,-0.07557083641603657,23.0,1,0.0,-541.7888824245438,1,0,94.0,1.0,0.01,0.032,0.008,,1.0,-0.07430049701580807
1.27,0.5107853160407219,180.0,-0.10838226703902065,23.0,1,0.0,188.93607665788323,1,0,94.0,1.0,0.01,0.032,0.008,,1.0,-0.35205941102826344
1.71,-2.502825643404626,180.0,-0.11708882614706378,23.0,1,0.0,144.97357498164314,1,0,109.0,1.0,0.01,0.031,0.004,488.0,1.0,-0.1015578679363025
1.71,-0.23912599915738653,180.0,0.010996084877804638,23.0,1,0.0,425.43974918260255,1,0,109.0,1.0,0.01,0.031,0.004,,1.0,-0.3314721418835683
1.71,-0.8873927350126383,180.0,-0.04422482594415972,23.0,1,0.0,-19.314233810938347,1,0,109.0,1.0,0.01,0.031,0.004,,1.0,0.1690846517648986
1.71,-0.7935102634063569,180.0,0.018184320843077778,23.0,1,0.0,207.89361946362615,1,0,109.0,1.0,0.01,0.031,0.004,,1.0,-0.19686690695939507
1.71,-0.6572363254239143,180.0,-0.01484261724264098,23.0,1,0.0,235.4807439767469,1,0,109.0,1.0,0.01,0.031,0.004,,1.0,-0.13804550946300903
1.71,-0.06386122380412285,180.0,-0.07030911036292567,23.0,1,0.0,-95.29651424171425,1,0,109.0,1.0,0.01,0.031,0.004,,1.0,-0.3164468037685678
2.05,-0.6535236554413744,180.0,-0.12566992086595802,23.0,1,0.0,113.77989655038375,1,0,119.0,1.0,0.01,0.032,0.002,506.0,1.0,-0.47759577291617505
2.05,0.4346303705359862,180.0,-0.02556148882925282,23.0,1,0.0,-49.63185391082162,1,0,119.0,1.0,0.01,0.032,0.002,,1.0,0.04601088148135847
2.05,0.490229390043581,180.0,-0.039437464284943956,23.0,1,0.0,96.18907675050912,1,0,119.0,1.0,0.01,0.032,0.002,,1.0,-0.36850160735388926
2.05,0.6399065639743675,180.0,-0.04627656348459805,23.0,1,0.0,334.86862928588505,1,0,119.0,1.0,0.01,0.032,0.002,,1.0,-0.21548753305594853
2.05,0.5155833300520608,180.0,-0.03720564637737664,23.0,1,0.0,262.87701807470864,1,0,119.0,1.0,0.01,0.032,0.002,,1.0,-0.15087780622593058
2.05,-4.174758481871014,180.0,-0.15089639837634497,23.0,1,0.0,-118.74500530829522,1,0,119.0,1.0,0.01,0.032,0.002,,1.0,-0.5479554129759099
0.77,0.29279570592551973,180.0,-0.01910156439242698,23.0,1,0.0,264.09436911081764,1,0,66.0,1.0,0.01,0.059,0.01,400.0,1.0,0.13838499906476562
0.77,-2.2137803942780265,180.0,-0.075040012167875,23.0,1,0.0,-209.4092179969853,1,0,66.0,1.0,0.01,0.059,0.01,,1.0,0.3816034393323241
0.77,1.2815569318586006,180.0,-0.0907403724789306,23.0,1,0.0,23.95900902706677,1,0,66.0,1.0,0.01,0.059,0.01,,1.0,-0.016209668903068748
0.77,0.2779920076335938,180.0,0.04800289840051017,23.0,1,0.0,-28.4713840843377,1,0,66.0,1.0,0.01,0.059,0.01,,1.0,0.40911888009931874
0.77,1.10090483130249,180.0,0.07164955142300602,23.0,1,0.0,290.13000251970163,1,0,66.0,1.0,0.01,0.059,0.01,,1.0,0.5452475594609062
0.77,-0.9618592315220618,180.0,-0.04967148148531678,23.0,1,0.0,253.5300982720878,1,0,66.0,1.0,0.01,0.059,0.01,,1.0,-0.21656795510819352
1.09,3.0893349524575937,180.0,-0.014563572065809598,23.0,1,0.0,299.8713412403449,1,0,64.0,1.0,0.01,0.059,0.008,430.0,1.0,-0.2287667721291884
1.09,1.4381162430157233,180.0,-0.10282599115752758,23.0,1,0.0,476.61627800412333,1,0,64.0,1.0,0.01,0.059,0.008,,1.0,-0.030938706023157604
1.09,-2.90751687134587,180.0,-0.23373879301628703,23.0,1,0.0,31.857738104270823,1,0,64.0,1.0,0.01,0.059,0.008,,1.0,-0.1148452626802205
1.09,1.4239908064619642,180.0,-0.08605732219433905,23.0,1,0.0,204.25751724464237,1,0,64.0,1.0,0.01,0.059,0.008,,1.0,-0.24202567473805733
1.09,-1.980984086613709,180.0,-0.10110449524546983,23.0,1,0.0,27.45232409439828,1,0,64.0,1.0,0.01,0.059,0.008,,1.0,-0.25235054752721586
1.09,0.9250498309864664,180.0,-0.06670096985218835,23.0,1,0.0,326.117837133384,1,0,64.0,1.0,0.01,0.059,0.008,,1.0,-0.12556492561924898
1.44,0.9353863431761744,180.0,-0.032247965845191955,23.0,1,0.0,-89.92000607246106,1,0,65.0,1.0,0.01,0.059,0.006,473.0,1.0,0.12457764025509552
1.44,-1.2269124970834846,180.0,-0.024870315997627575,23.0,1,0.0,-150.39270460824588,1,0,65.0,1.0,0.01,0.059,0.006,,1.0,-0.4823766403189752
1.44,-0.9686402725747497,180.0,0.060956415415162474,23.0,1,0.0,-77.97410028250535,1,0,65.0,1.0,0.01,0.059,0.006,,1.0,0.0958106563710805
1.44,1.851289068985131,180.0,-0.024197809153170553,23.0,1,0.0,414.4822824460733,1,0,65.0,1.0,0.01,0.059,0.006,,1.0,0.41216639478763406
1.44,0.5978531925721549,180.0,-0.0219342257477876,23.0,1,0.0,401.27149929101256,1,0,65.0,1.0,0.01,0.059,0.006,,1.0,0.0710797426765277
1.44,-0.6666938019619142,180.0,0.053061022140825365,23.0,1,0.0,-15.604366994135134,1,0,65.0,1.0,0.01,0.059,0.006,,1.0,-0.42362942499756584
1.83,-2.226779682924069,180.0,-0.0250297819373866,23.0,1,0.0,207.8899377213636,1,0,76.0,1.0,0.01,0.065,0.003,496.0,1.0,-0.5730831977031285
1.83,1.028545454391609,180.0,-0.030402630869733334,23.0,1,0.0,166.6436551850979,1,0,76.0,1.0,0.01,0.065,0.003,,1.0,-0.15996075493653217
1.83,-1.6053011666937098,180.0,-0.06367519240319663,23.0,1,0.0,-18.81607667086625,1,0,76.0,1.0,0.01,0.065,0.003,,1.0,0.1316659314146909
1.83,-0.19668569685193055,180.0,-0.0634014914199198,23.0,1,0.0,244.24613146989356,1,0,76.0,1.0,0.01,0.065,0.003,,1.0,0.0402407240812124
1.83,-0.853321116162675,180.0,-0.10734782917453962,23.0,1,0.0,57.868826581226514,1,0,76.0,1.0,0.01,0.065,0.003,,1.0,-0.19326291140763746
1.83,-1.6714722193910392,180.0,-0.07900639776630097,23.0,1,0.0,-30.542623694662026,1,0,76.0,1.0,0.01,0.065,0.003,,1.0,-0.5107946537086133
0.78,0.4490512015393773,180.0,-0.0006576752062829629,23.0,1,0.0,-253.13693790276506,1,0,36.0,1.0,0.01,0.09,0.013,430.0,1.0,0.07406880855852799
0.78,0.8626286661787683,180.0,0.06592450161292382,23.0,1,0.0,-244.6922898123963,1,0,36.0,1.0,0.01,0.09,0.013,,1.0,0.17080058079922503
0.78,-1.139139610674067,180.0,-0.024817604138405024,23.0,1,0.0,80.94777693401477,1,0,36.0,1.0,0.01,0.09,0.013,,1.0,0.24401449034721906
0.78,2.0390325327623287,180.0,0.08150396942047736,23.0,1,0.0,-42.22691894915192,1,0,36.0,1.0,0.01,0.09,0.013,,1.0,0.09403072158345693
0.78,0.9737967804465321,180.0,0.000865968112767828,23.0,1,0.0,256.88994374754776,1,0,36.0,1.0,0.01,0.09,0.013,,1.0,-0.008213504646397212
0.78,-1.0957310817077914,180.0,8.12925780210045e-05,23.0,1,0.0,80.70676950083161,1,0,36.0,1.0,0.01,0.09,0.013,,1.0,0.02104601777117425
1.18,0.3596857103970501,180.0,0.048759815897191416,23.0,1,0.0,94.2385410420537,1,0,73.0,1.0,0.01,0.089,0.011,450.0,1.0,0.4656881669136135
1.18,-0.13175175137760553,180.0,0.02347579586550895,23.0,1,0.0,180.3989687306256,1,0,73.0,1.0,0.01,0.089,0.011,,1.0,-0.11696083462486101
1.18,-1.6007720690420644,180.0,-0.08337978023303144,23.0,1,0.0,427.85070906057706,1,0,73.0,1.0,0.01,0.089,0.011,,1.0,-0.23541595475043303
1.18,5.941188360539369,180.0,0.08571450650571333,23.0,1,0.0,317.4780464628676,1,0,73.0,1.0,0.01,0.089,0.011,,1.0,0.1759322914632236
1.18,2.4321848568276816,180.0,0.014662339990618153,23.0,1,0.0,258.9675696857796,1,0,73.0,1.0,0.01,0.089,0.011,,1.0,0.1781018321369517
1.18,-0.5855695793579679,180.0,-0.003645709748450767,23.0,1,0.0,233.0252742048032,1,0,73.0,1.0,0.01,0.089,0.011,,1.0,-0.13658438537123613
1.59,-0.7520354535547296,180.0,-0.1002827861575401,23.0,1,0.0,-324.1734519448047,1,0,77.0,1.0,0.01,0.088,0.011,478.0,1.0,-0.20212095549187734
1.59,1.1664089427957574,180.0,0.032329573959844114,23.0,1,0.0,11.342514067330313,1,0,77.0,1.0,0.01,0.088,0.011,,1.0,0.09886116783712301
1.59,1.8110544870008223,180.0,-0.030917675433453626,23.0,1,0.0,203.72575291365152,1,0,77.0,1.0,0.01,0.088,0.011,,1.0,0.04298934222287287
1.59,1.471141868558155,180.0,-0.02973513844319369,23.0,1,0.0,197.87673531875237,1,0,77.0,1.0,0.01,0.088,0.011,,1.0,-0.6085627053607321
1.59,-1.0932413085437385,180.0,0.011352278544292486,23.0,1,0.0,-213.60057307945866,1,0,77.0,1.0,0.01,0.088,0.011,,1.0,0.09068958119189174
1.59,-0.024264154917957637,180.0,-0.015092379161035972,23.0,1,0.0,46.58290575884504,1,0,77.0,1.0,0.01,0.088,0.011,,1.0,-0.2699026165410858
2.25,1.3360230905436663,180.0,0.0113231851773241,23.0,1,0.0,169.18293018605945,1,0,88.0,1.0,0.014,0.098,0.008,541.0,1.0,0.149747977953834
2.25,-1.1961299852375196,180.0,0.033056727613422994,23.0,1,0.0,-22.072026318241598,1,0,88.0,1.0,0.014,0.098,0.008,,1.0,0.38323435848422666
2.25,1.2983086366928214,180.0,0.060607733123857525,23.0,1,0.0,250.58783209041644,1,0,88.0,1.0,0.014,0.098,0.008,,1.0,-0.17557611690835534
2.25,0.13186699924503398,180.0,0.0031730321688526117,23.0,1,0.0,221.94864749003187,1,0,88.0,1.0,0.014,0.098,0.008,,1.0,0.2771805934253064
2.25,0.8772568379573014,180.0,-0.014961155184397924,23.0,1,0.0,116.55733917236694,1,0,88.0,1.0,0.014,0.098,0.008,,1.0,-0.27920442056813854
2.25,0.2572013279029941,180.0,0.031647573768613185,23.0,1,0.0,64.1121546287607,1,0,88.0,1.0,0.014,0.098,0.008,,1.0,-0.04667972296506115
0.86,-0.6422328674933588,180.0,0.0934780679252069,23.0,1,0.0,147.5036553112147,1,0,54.0,1.0,0.014,0.12,0.011,445.0,1.0,-0.3923763335623388
0.86,3.8949028362675637,180.0,0.0544909644911385,23.0,1,0.0,343.37581713879274,1,0,54.0,1.0,0.014,0.12,0.011,,1.0,-0.290134375963773
0.86,-1.689710628865088,180.0,0.051867467893883495,23.0,1,0.0,189.04468475652664,1,0,54.0,1.0,0.014,0.12,0.011,,1.0,0.26508853918028885
0.86,1.4010591196360547,180.0,0.1583719361678609,23.0,1,0.0,163.88418784953564,1,0,54.0,1.0,0.014,0.12,0.011,,1.0,0.3735988243377577
0.86,-0.8172380192401938,180.0,0.012791338658133446,23.0,1,0.0,77.58093241512105,1,0,54.0,1.0,0.014,0.12,0.011,,1.0,-0.1130294281760599
0.86,2.3094412662142156,180.0,0.05415402636294289,23.0,1,0.0,31.08034230334303,1,0,54.0,1.0,0.014,0.12,0.011,,1.0,-0.1338602855931948
1.35,1.813755879288685,180.0,0.10522987778720053,23.0,1,0.0,361.58142241626086,1,0,55.0,1.0,0.014,0.12,0.01,516.0,1.0,-0.07009736800440616
1.35,4.048489635778002,180.0,0.03164143737708111,23.0,1,0.0,288.6278190602236,1,0,55.0,1.0,0.014,0.12,0.01,,1.0,0.309805017762857
1.35,1.3016697139408948,180.0,0.04662558010464957,23.0,1,0.0,263.5010400445091,1,0,55.0,1.0,0.014,0.12,0.01,,1.0,-0.25143767943656775
1.35,2.3769599263198002,180.0,0.03745551002062331,23.0,1,0.0,194.54630107955697,1,0,55.0,1.0,0.014,0.12,0.01,,1.0,-0.20317714543958984
1.35,0.8093019808459554,180.0,0.024268057092846587,23.0,1,0.0,-402.0636907892318,1,0,55.0,1.0,0.014,0.12,0.01,,1.0,0.11710591379785187
1.35,1.5694194281884817,180.0,0.0476099730398947,23.0,1,0.0,134.218149883926,1,0,55.0,1.0,0.014,0.12,0.01,,1.0,0.33708189895565144
1.83,-1.024929768322958,180.0,0.0383043155893928,23.0,1,0.0,-160.65456354630504,1,0,63.0,1.0,0.011,0.13,0.01,526.0,1.0,-0.5642123002631532
1.83,-0.21226722171656665,180.0,0.1495206615711525,23.0,1,0.0,23.523319242780836,1,0,63.0,1.0,0.011,0.13,0.01,,1.0,-0.04259815880227211
1.83,-2.5530611965219068,180.0,-0.01812357316064435,23.0,1,0.0,-146.69486079949223,1,0,63.0,1.0,0.011,0.13,0.01,,1.0,-0.21823279780054355
1.83,3.427806790051409,180.0,0.020466564620089847,23.0,1,0.0,136.3599748150369,1,0,63.0,1.0,0.011,0.13,0.01,,1.0,-0.2612518261855644
1.83,0.5418058153488257,180.0,0.09037128337167072,23.0,1,0.0,-89.17004496347471,1,0,63.0,1.0,0.011,0.13,0.01,,1.0,-0.04881210888767917
1.83,0.014110103115476724,180.0,0.05553584666346561,23.0,1,0.0,189.8813829524888,1,0,63.0,1.0,0.011,0.13,0.01,,1.0,-0.1191761251022454
2.18,0.11975662565192308,180.0,0.040239048349843216,23.0,1,0.0,209.5731229918797,1,0,74.0,1.0,0.011,0.11,0.008,617.0,1.0,-0.5578354277031916
2.18,1.2609312947737306,180.0,0.0707338604161898,23.0,1,0.0,42.638179941111275,1,0,74.0,1.0,0.011,0.11,0.008,,1.0,-0.22026313776702924
2.18,2.7470124491062213,180.0,0.14723953859912858,23.0,1,0.0,236.73967527991616,1,0,74.0,1.0,0.011,0.11,0.008,,1.0,0.08446805665018917
2.18,-0.5450673906963716,180.0,-0.0667577091697294,23.0,1,0.0,34.63586723924735,1,0,74.0,1.0,0.011,0.11,0.008,,1.0,-0.5598714060815699
2.18,-2.593591634765819,180.0,-0.06933217268699737,23.0,1,0.0,-134.57993364218112,1,0,74.0,1.0,0.011,0.11,0.008,,1.0,-0.33477610696094384
2.18,1.0342602832503205,180.0,-3.714830467403327e-05,23.0,1,0.0,37.293612586198606,1,0,74.0,1.0,0.011,0.11,0.008,,1.0,-0.40646521975541583
1.22,0.09,280.0,0.011,30.0,0,200.0,30.0,1,0,43.0,1.0,0.012,0.057,0.01,,2.8,0.13765372789760424
1.3,0.06,280.0,0.009,30.0,0,200.0,30.0,1,0,39.0,1.0,0.01,0.053,0.01,,2.8,0.058980162736488234
1.12,0.12,280.0,0.015,30.0,0,200.0,20.0,1,0,73.0,1.0,0.015,0.058,0.013,,2.8,0.30039593857198277
1.28,0.1,280.0,0.015,30.0,0,200.0,20.0,1,0,71.0,1.0,0.015,0.053,0.013,,2.8,-0.0009963830325303569
0.9,0.06,285.0,0.012,32.0,0,200.0,70.0,1,0,46.0,1.0,0.012,0.055,0.016,,2.9,0.2560034075845693
1.12,0.06,280.0,0.013,30.0,0,200.0,90.0,1,0,41.0,1.0,0.011,0.069,0.016,,2.8,0.11041593679008607
1.17,0.05,280.0,0.013,30.0,0,200.0,100.0,1,0,34.0,1.0,0.011,0.065,0.015,,2.8,0.44501617480742967
0.79,0.11,285.0,0.013,32.0,0,200.0,70.0,1,0,70.0,1.0,0.015,0.066,0.015,,2.9,0.47297083475248686
1.12,0.1,280.0,0.016,30.0,0,200.0,100.0,1,0,74.0,1.0,0.016,0.067,0.014,,2.8,-0.06542726773500901
1.1,0.08,280.0,0.015,30.0,0,200.0,10.0,1,0,69.0,1.0,0.014,0.062,0.015,,2.8,0.7383554911769402
0.81,0.05,285.0,0.011,32.0,0,200.0,10.0,1,0,59.0,1.0,0.009,0.055,0.01,,2.9,0.5186840779719063
1.14,0.07,280.0,0.016,30.0,0,200.0,30.0,1,0,34.0,1.0,0.011,0.066,0.01,,2.8,0.3469991669668885
1.08,0.08,280.0,0.015,30.0,0,200.0,20.0,1,0,46.0,1.0,0.011,0.067,0.013,,2.8,0.26332590872143125
1.68,0.1,280.0,0.008,30.0,0,200.0,20.0,1,0,48.0,1.0,0.015,0.054,0.009,,2.8,-0.03421176203724158
1.74,0.09,280.0,0.006,30.0,0,200.0,20.0,1,0,37.0,1.0,0.015,0.046,0.008,,2.8,0.6908594278823188
1.19,0.1,280.0,0.016,30.0,0,200.0,70.0,1,0,46.0,1.0,0.018,0.07,0.01,,2.8,-0.3877455533832209
1.25,0.06,280.0,0.013,30.0,0,200.0,60.0,1,0,57.0,1.0,0.015,0.059,0.009,,2.8,0.40346514838529013
1.06,0.027,170.0,-0.03595756951712345,21.0,1,0.0,-53.14185788337261,1,0,63.0,1.0,0.009,0.068,0.006,,1.0,-0.02016993857755796
1.06,0.027,170.0,0.1025669699851395,21.0,1,580.0,247.18692768006085,1,0,63.0,1.0,0.009,0.068,0.006,,1.0,0.8638079333329538
1.09,0.41,170.0,0.04875488645169343,21.0,1,0.0,289.9292376338283,1,0,71.0,1.0,0.009,0.071,0.006,,1.0,-0.0962252748647274
1.09,0.41,170.0,0.09404507929825703,21.0,1,580.0,35.861295135938036,1,0,71.0,1.0,0.009,0.071,0.006,,1.0,0.6661905909070007
1.05,0.79,170.0,-0.035060266102839355,21.0,1,0.0,248.37860875686562,1,0,73.0,1.0,0.007,0.072,0.005,,1.0,0.04163706899345604
1.05,0.79,170.0,0.0434977462901838,21.0,1,580.0,95.4231715666804,1,0,73.0,1.0,0.007,0.072,0.005,,1.0,0.08914668773326334
1.09,1.22,170.0,-0.03505317267235569,21.0,1,0.0,-62.40246209305505,1,0,87.0,1.0,0.008,0.075,0.006,,1.0,-0.483348688543923
1.09,1.22,170.0,0.11853764506584533,21.0,1,580.0,282.35982955470604,1,0,87.0,1.0,0.008,0.075,0.006,,1.0,0.340532087720815
1.06,1.57,170.0,-0.04097080447885224,21.0,1,0.0,61.06775513276901,1,0,85.0,1.0,0.008,0.07,0.006,,1.0,-0.2627198362688863
1.06,1.57,170.0,-0.04036585129056653,21.0,1,580.0,239.4771176261012,1,0,85.0,1.0,0.008,0.07,0.006,,1.0,-0.11675921045550863
1.07,1.97,170.0,0.07112637158375026,21.0,1,0.0,228.7359401663677,1,0,89.0,1.0,0.007,0.073,0.006,,1.0,0.04752991682263087
1.07,1.97,170.0,0.11205223025239476,21.0,1,580.0,252.55557000990433,1,0,89.0,1.0,0.007,0.073,0.006,,1.0,0.9353923165149034
1.05,2.28,170.0,0.10415199721854394,21.0,1,0.0,221.84881415684703,1,0,88.0,1.0,0.008,0.077,0.006,,1.0,0.5231638670220472
1.05,2.28,170.0,0.015663551434115658,21.0,1,580.0,278.0913079214258,1,0,88.0,1.0,0.008,0.077,0.006,,1.0,0.6853363731398703
1.09,2.8,170.0,0.09763153233657325,21.0,1,0.0,-54.334335693688786,1,0,85.0,1.0,0.009,0.072,0.006,,1.0,-0.058705549236633736
1.09,2.8,170.0,0.10745090282737418,21.0,1,580.0,-88.61935734403278,1,0,85.0,1.0,0.009,0.072,0.006,,1.0,0.9600972058115123
0.72,0.52,680.0,-0.005811325788570937,34.0,0,0.0,330.0,1,1,80.0,1.0,0.009,0.05,0.007,649.0,2.0,0.23
0.75,0.5,680.0,-0.011924324697966652,34.0,0,0.0,320.0,1,1,80.0,1.0,0.01,0.05,0.006,576.0,3.3,0.23
0.75,0.5,680.0,0.017389751159814233,34.0,0,0.0,320.0,1,1,80.0,1.0,0.01,0.05,0.006,556.0,4.6,0.24
0.77,0.49,665.0,-0.029165829422796934,34.0,0,0.0,310.0,1,1,80.0,1.0,0.01,0.05,0.005,538.0,5.3,0.24
0.98,0.41,670.0,-0.07645201425775808,34.0,0,0.0,200.0,1,1,80.0,1.0,0.012,0.05,0.005,571.0,2.0,0.27
0.98,0.42,670.0,-0.011465679297133699,34.0,0,0.0,210.0,1,1,80.0,1.0,0.011,0.05,0.005,561.0,3.3,0.27
0.97,0.4,670.0,0.02044427596321964,34.0,0,0.0,200.0,1,1,80.0,1.0,0.012,0.05,0.005,552.0,4.6,0.26
0.98,0.4,670.0,-0.07707227011863269,34.0,0,0.0,190.0,1,1,80.0,1.0,0.012,0.04,0.005,541.0,5.3,0.27
0.79,0.56,640.0,-0.061351696924973644,34.0,0,0.0,330.0,1,1,80.0,1.0,0.011,0.05,0.007,678.0,2.0,0.28
0.82,0.55,660.0,0.008240089216144428,34.0,0,0.0,320.0,1,1,80.0,1.0,0.011,0.05,0.007,636.0,3.3,0.29
0.85,0.55,660.0,-0.04631920970051708,34.0,0,0.0,320.0,1,1,80.0,1.0,0.012,0.05,0.007,601.0,4.6,0.31
0.86,0.54,660.0,-0.06260602126227573,34.0,0,0.0,310.0,1,1,80.0,1.0,0.012,0.05,0.007,585.0,5.3,0.31
1.1,0.53,660.0,0.0549709297046079,34.0,0,0.0,210.0,1,1,70.0,1.0,0.013,0.05,0.006,592.0,2.0,0.37
